ticket_id,created_at,customer_id,Customer Segment,channel,Product Area,issue_type,priority,status,sla_plan,Resolution Time (Hours),customer_sentiment,CSAT Score,platform,region,year,month,month_name,day,ticket_age_days,resolution_bucket,csat_percent,region_grouped,sla_breached
TCKT_086188,2025-07-28 21:09:14,CUST_04075,Individual,In_App,Notifications,How_To,Medium,In Progress,Standard,29.91,Positive,5,Ios,Mea,2025,7,July,28,185,1–2 days,100.0,Mea,No
TCKT_028921,2025-07-28 22:25:03,CUST_04079,Non_Profit,In_App,Api_Integration,Feature_Request,Low,In Progress,Standard,29.91,Neutral,0,Web,Apac,2025,7,July,28,185,1–2 days,0.0,Apac,No
TCKT_096595,2025-07-28 22:42:13,CUST_05318,Education,Email,Notifications,Other,Medium,Resolved,Standard,44.06,Neutral,4,Ios,Mea,2025,7,July,28,185,1–2 days,80.0,Mea,No
TCKT_043209,2025-07-28 22:52:11,CUST_02080,Non_Profit,Email,Mobile_App,Other,High,Resolved,Gold,21.85,Neutral,3,Ios,Eu,2025,7,July,28,185,12–24h,60.0,Eu,No
TCKT_091584,2025-07-28 22:56:04,CUST_08362,Individual,In_App,Data_Export,Bug,Urgent,In Progress,Gold,29.91,Very_Positive,5,Api_Client,Mea,2025,7,July,28,185,1–2 days,100.0,Mea,No
TCKT_027469,2025-07-28 23:11:20,CUST_03055,Small_Business,Web_Form,Notifications,How_To,Medium,Closed No Action,Standard,174.42,Neutral,3,Web,Eu,2025,7,July,28,185,7+ days,60.0,Eu,Yes
TCKT_072167,2025-07-28 23:36:22,CUST_07777,Enterprise,Web_Form,Data_Export,Account_Access,Medium,Resolved,Standard,29.19,Negative,2,Ios,Mea,2025,7,July,28,185,1–2 days,40.0,Mea,No
TCKT_064156,2025-07-29 00:16:29,CUST_06087,Enterprise,Phone_Transcript,Mobile_App,Billing_Problem,High,Resolved,Standard,1.6,Very_Negative,0,Android,Eu,2025,7,July,29,185,<12h,0.0,Eu,No
TCKT_049522,2025-07-29 00:50:11,CUST_04751,Education,Phone_Transcript,Billing,How_To,Medium,In Progress,Platinum,29.91,Positive,4,Api_Client,Unknown,2025,7,July,29,185,1–2 days,80.0,Unknown,No
TCKT_028599,2025-07-29 01:23:45,CUST_06719,Education,Web_Form,Login_Auth,Bug,High,In Progress,Standard,29.91,Positive,5,Desktop_App,Latam,2025,7,July,29,185,1–2 days,100.0,Latam,No
TCKT_061037,2025-07-29 01:25:42,CUST_06988,Enterprise,Web_Form,Notifications,Bug,Low,Resolved,Platinum,33.46,Very_Positive,0,Desktop_App,Eu,2025,7,July,29,185,1–2 days,0.0,Eu,No
TCKT_027340,2025-07-29 01:42:25,CUST_09813,Individual,Web_Form,Analytics_Dashboard,Performance,Medium,Resolved,Standard,23.79,Very_Negative,1,Android,Mea,2025,7,July,29,185,12–24h,20.0,Mea,No
TCKT_030844,2025-07-29 02:32:45,CUST_03219,Individual,In_App,Login_Auth,How_To,Low,Resolved,Platinum,54.03,Very_Positive,5,Api_Client,Apac,2025,7,July,29,185,2–3 days,100.0,Apac,Yes
TCKT_091773,2025-07-29 02:53:38,CUST_05189,Education,In_App,Mobile_App,Performance,Medium,Resolved,Standard,11.51,Neutral,4,Desktop_App,Apac,2025,7,July,29,185,<12h,80.0,Apac,No
TCKT_084936,2025-07-29 02:56:05,CUST_06108,Non_Profit,Web_Form,Billing,Account_Access,Urgent,In Progress,Gold,29.91,Very_Negative,2,Android,Mea,2025,7,July,29,185,1–2 days,40.0,Mea,No
TCKT_050474,2025-07-29 03:37:00,CUST_01729,Enterprise,Phone_Transcript,Billing,Account_Access,Medium,Resolved,Standard,46.82,Very_Negative,1,Desktop_App,Latam,2025,7,July,29,185,1–2 days,20.0,Latam,No
TCKT_051818,2025-07-29 03:50:54,CUST_01640,Individual,Web_Form,Login_Auth,How_To,Medium,Resolved,Standard,13.28,Positive,4,Android,Unknown,2025,7,July,29,185,12–24h,80.0,Unknown,No
TCKT_060652,2025-07-29 04:07:44,CUST_04385,Enterprise,Chat,Api_Integration,How_To,Medium,Closed No Action,Gold,204.01,Neutral,0,Ios,Apac,2025,7,July,29,185,7+ days,0.0,Apac,Yes
TCKT_091611,2025-07-29 04:08:28,CUST_02280,Education,Email,Login_Auth,Performance,High,Closed No Action,Platinum,170.64,Negative,3,Web,Latam,2025,7,July,29,185,7+ days,60.0,Latam,Yes
TCKT_021719,2025-07-29 05:31:24,CUST_01572,Education,Email,Billing,Bug,Medium,In Progress,Gold,29.91,Neutral,4,Desktop_App,Mea,2025,7,July,29,185,1–2 days,80.0,Mea,No
TCKT_001298,2025-07-29 05:36:01,CUST_00459,Enterprise,Email,Notifications,Security_Concern,Medium,In Progress,Platinum,29.91,Very_Negative,1,Android,Latam,2025,7,July,29,185,1–2 days,20.0,Latam,No
TCKT_024990,2025-07-29 05:47:01,CUST_06563,Individual,Chat,Login_Auth,Security_Concern,Medium,In Progress,Standard,29.91,Neutral,0,Android,Latam,2025,7,July,29,185,1–2 days,0.0,Latam,No
TCKT_095792,2025-07-29 07:06:04,CUST_08898,Education,Web_Form,Notifications,Other,High,Open,Gold,29.91,Positive,0,Ios,Mea,2025,7,July,29,185,1–2 days,0.0,Mea,No
TCKT_023145,2025-07-29 07:42:46,CUST_03628,Enterprise,Chat,Analytics_Dashboard,Security_Concern,Urgent,Resolved,Gold,4.53,Negative,3,Ios,Eu,2025,7,July,29,185,<12h,60.0,Eu,No
TCKT_028551,2025-07-29 07:49:07,CUST_06686,Enterprise,Email,Billing,Other,Low,On Hold,Standard,29.91,Positive,4,Web,Eu,2025,7,July,29,185,1–2 days,80.0,Eu,No
TCKT_073855,2025-07-29 08:06:10,CUST_04680,Education,Phone_Transcript,Login_Auth,How_To,Medium,In Progress,Gold,29.91,Very_Positive,5,Ios,Mea,2025,7,July,29,185,1–2 days,100.0,Mea,No
TCKT_072420,2025-07-29 08:37:20,CUST_02244,Individual,Chat,Data_Export,Feature_Request,Medium,Open,Standard,29.91,Neutral,3,Api_Client,Unknown,2025,7,July,29,185,1–2 days,60.0,Unknown,No
TCKT_083819,2025-07-29 08:47:27,CUST_05317,Education,In_App,Data_Export,Bug,High,On Hold,Standard,29.91,Negative,2,Ios,Eu,2025,7,July,29,185,1–2 days,40.0,Eu,No
TCKT_059359,2025-07-29 09:27:44,CUST_03724,Education,Web_Form,Mobile_App,Account_Access,Low,On Hold,Gold,29.91,Negative,3,Desktop_App,Eu,2025,7,July,29,185,1–2 days,60.0,Eu,No
TCKT_075194,2025-07-29 10:19:15,CUST_01406,Enterprise,Phone_Transcript,Mobile_App,Other,Low,Resolved,Gold,24.94,Negative,0,Ios,Eu,2025,7,July,29,185,1–2 days,0.0,Eu,No
TCKT_069332,2025-07-29 10:55:34,CUST_04339,Non_Profit,Web_Form,Mobile_App,Other,Low,Resolved,Gold,58.16,Very_Positive,5,Web,Apac,2025,7,July,29,185,2–3 days,100.0,Apac,Yes
TCKT_027798,2025-07-29 11:09:38,CUST_01460,Enterprise,Phone_Transcript,Login_Auth,Performance,Medium,Open,Standard,29.91,Very_Negative,0,Desktop_App,Unknown,2025,7,July,29,185,1–2 days,0.0,Unknown,No
TCKT_075851,2025-07-29 11:48:05,CUST_02615,Enterprise,Phone_Transcript,Billing,Other,High,In Progress,Standard,29.91,Negative,0,Android,Unknown,2025,7,July,29,185,1–2 days,0.0,Unknown,No
TCKT_052765,2025-07-29 11:58:54,CUST_09075,Enterprise,Chat,Login_Auth,How_To,Low,On Hold,Standard,29.91,Very_Positive,0,Api_Client,Unknown,2025,7,July,29,185,1–2 days,0.0,Unknown,No
TCKT_069946,2025-07-29 12:36:57,CUST_03833,Enterprise,Email,Api_Integration,Account_Access,Low,Resolved,Standard,31.97,Very_Positive,0,Ios,Mea,2025,7,July,29,185,1–2 days,0.0,Mea,No
TCKT_080591,2025-07-29 13:25:08,CUST_06176,Enterprise,In_App,Mobile_App,Account_Access,Low,Resolved,Standard,34.7,Neutral,3,Ios,Mea,2025,7,July,29,184,1–2 days,60.0,Mea,No
TCKT_053249,2025-07-29 13:46:54,CUST_01703,Non_Profit,In_App,Data_Export,Security_Concern,Medium,Open,Gold,29.91,Neutral,0,Ios,Eu,2025,7,July,29,184,1–2 days,0.0,Eu,No
TCKT_098458,2025-07-29 14:12:29,CUST_04987,Small_Business,Chat,Login_Auth,Bug,High,Resolved,Standard,4.89,Positive,4,Desktop_App,Unknown,2025,7,July,29,184,<12h,80.0,Unknown,No
TCKT_043416,2025-07-29 14:23:19,CUST_06306,Education,Phone_Transcript,Mobile_App,Security_Concern,High,Resolved,Standard,5.03,Very_Negative,2,Android,Unknown,2025,7,July,29,184,<12h,40.0,Unknown,No
TCKT_019681,2025-07-29 14:30:15,CUST_00675,Individual,Web_Form,Api_Integration,Security_Concern,Medium,Closed No Action,Standard,179.15,Positive,4,Android,Apac,2025,7,July,29,184,7+ days,80.0,Apac,Yes
TCKT_068291,2025-07-29 15:21:29,CUST_01602,Non_Profit,Chat,Api_Integration,Security_Concern,Medium,In Progress,Standard,29.91,Negative,2,Api_Client,Unknown,2025,7,July,29,184,1–2 days,40.0,Unknown,No
TCKT_004926,2025-07-29 15:22:01,CUST_01478,Non_Profit,Email,Notifications,Billing_Problem,Medium,Resolved,Standard,20.59,Negative,2,Ios,Unknown,2025,7,July,29,184,12–24h,40.0,Unknown,No
TCKT_087579,2025-07-29 17:00:36,CUST_01185,Enterprise,In_App,Analytics_Dashboard,Billing_Problem,High,Open,Gold,29.91,Negative,3,Web,Apac,2025,7,July,29,184,1–2 days,60.0,Apac,No
TCKT_018398,2025-07-29 17:10:09,CUST_07764,Education,In_App,Login_Auth,Other,High,Resolved,Standard,1.23,Neutral,0,Ios,Apac,2025,7,July,29,184,<12h,0.0,Apac,No
TCKT_057447,2025-07-29 17:38:10,CUST_02824,Education,Email,Analytics_Dashboard,How_To,Urgent,Closed No Action,Standard,162.12,Neutral,4,Desktop_App,Unknown,2025,7,July,29,184,3–7 days,80.0,Unknown,Yes
TCKT_018771,2025-07-29 17:39:09,CUST_06802,Small_Business,In_App,Analytics_Dashboard,Account_Access,Low,Open,Platinum,29.91,Neutral,3,Ios,Apac,2025,7,July,29,184,1–2 days,60.0,Apac,No
TCKT_021794,2025-07-29 18:00:15,CUST_07390,Individual,Chat,Analytics_Dashboard,Bug,Medium,On Hold,Standard,29.91,Very_Positive,5,Android,Mea,2025,7,July,29,184,1–2 days,100.0,Mea,No
TCKT_025286,2025-07-29 18:17:16,CUST_03336,Individual,In_App,Analytics_Dashboard,Account_Access,Low,Resolved,Standard,44.3,Very_Negative,0,Api_Client,Unknown,2025,7,July,29,184,1–2 days,0.0,Unknown,No
TCKT_091924,2025-07-29 18:22:41,CUST_08646,Small_Business,Email,Analytics_Dashboard,How_To,Medium,On Hold,Standard,29.91,Very_Positive,5,Ios,Eu,2025,7,July,29,184,1–2 days,100.0,Eu,No
TCKT_017583,2025-07-29 18:32:11,CUST_00696,Enterprise,Chat,Login_Auth,Bug,Medium,In Progress,Standard,29.91,Very_Negative,0,Desktop_App,Apac,2025,7,July,29,184,1–2 days,0.0,Apac,No
TCKT_047967,2025-07-29 18:48:41,CUST_01029,Individual,Email,Login_Auth,Billing_Problem,Medium,Open,Platinum,29.91,Negative,3,Api_Client,Latam,2025,7,July,29,184,1–2 days,60.0,Latam,No
TCKT_015758,2025-07-29 19:31:26,CUST_08297,Enterprise,In_App,Mobile_App,Performance,High,Closed No Action,Standard,212.05,Negative,3,Web,Unknown,2025,7,July,29,184,7+ days,60.0,Unknown,Yes
TCKT_004933,2025-07-29 20:04:25,CUST_08945,Education,Email,Mobile_App,Bug,High,In Progress,Standard,29.91,Neutral,3,Android,Unknown,2025,7,July,29,184,1–2 days,60.0,Unknown,No
TCKT_031451,2025-07-29 20:13:14,CUST_09809,Individual,Chat,Data_Export,Feature_Request,Low,Resolved,Gold,66.92,Neutral,3,Desktop_App,Unknown,2025,7,July,29,184,2–3 days,60.0,Unknown,Yes
TCKT_017625,2025-07-29 21:20:14,CUST_03042,Non_Profit,Phone_Transcript,Billing,How_To,Medium,Open,Gold,29.91,Very_Negative,2,Desktop_App,Latam,2025,7,July,29,184,1–2 days,40.0,Latam,No
TCKT_078522,2025-07-29 22:18:20,CUST_00012,Non_Profit,Email,Login_Auth,Feature_Request,Low,Resolved,Standard,65.52,Positive,4,Ios,Eu,2025,7,July,29,184,2–3 days,80.0,Eu,Yes
TCKT_061392,2025-07-29 22:34:02,CUST_01992,Non_Profit,Web_Form,Mobile_App,Bug,Urgent,On Hold,Standard,29.91,Neutral,3,Api_Client,Apac,2025,7,July,29,184,1–2 days,60.0,Apac,No
TCKT_051350,2025-07-29 23:08:30,CUST_08920,Education,Chat,Notifications,Performance,High,On Hold,Standard,29.91,Very_Negative,2,Ios,Latam,2025,7,July,29,184,1–2 days,40.0,Latam,No
TCKT_044275,2025-07-29 23:57:45,CUST_06692,Non_Profit,In_App,Analytics_Dashboard,How_To,Medium,In Progress,Gold,29.91,Neutral,0,Android,Apac,2025,7,July,29,184,1–2 days,0.0,Apac,No
TCKT_045423,2025-07-30 00:17:56,CUST_00845,Education,Chat,Notifications,Bug,High,Resolved,Platinum,1.55,Negative,0,Desktop_App,Mea,2025,7,July,30,184,<12h,0.0,Mea,No
TCKT_044905,2025-07-30 00:33:10,CUST_02702,Enterprise,Phone_Transcript,Billing,Security_Concern,Low,Resolved,Standard,18.2,Very_Positive,0,Ios,Latam,2025,7,July,30,184,12–24h,0.0,Latam,No
TCKT_006070,2025-07-30 00:48:55,CUST_09633,Education,Email,Analytics_Dashboard,Bug,Medium,Closed No Action,Standard,195.72,Neutral,4,Desktop_App,Apac,2025,7,July,30,184,7+ days,80.0,Apac,Yes
TCKT_063596,2025-07-30 01:12:32,CUST_01607,Small_Business,In_App,Analytics_Dashboard,Security_Concern,Medium,In Progress,Gold,29.91,Neutral,0,Android,Mea,2025,7,July,30,184,1–2 days,0.0,Mea,No
TCKT_043123,2025-07-30 01:56:31,CUST_01239,Education,Chat,Analytics_Dashboard,Other,Medium,Resolved,Gold,29.55,Neutral,3,Api_Client,Mea,2025,7,July,30,184,1–2 days,60.0,Mea,No
TCKT_064804,2025-07-30 02:04:46,CUST_04397,Individual,Web_Form,Notifications,Performance,Low,Resolved,Standard,57.49,Negative,2,Api_Client,Eu,2025,7,July,30,184,2–3 days,40.0,Eu,Yes
TCKT_052688,2025-07-30 02:40:09,CUST_07711,Enterprise,Chat,Analytics_Dashboard,Feature_Request,High,Open,Gold,29.91,Positive,0,Ios,Apac,2025,7,July,30,184,1–2 days,0.0,Apac,No
TCKT_000459,2025-07-30 02:43:39,CUST_07383,Education,Phone_Transcript,Notifications,How_To,High,On Hold,Standard,29.91,Neutral,3,Desktop_App,Eu,2025,7,July,30,184,1–2 days,60.0,Eu,No
TCKT_000731,2025-07-30 03:12:27,CUST_04542,Individual,Web_Form,Login_Auth,Account_Access,Low,Resolved,Gold,18.04,Very_Negative,2,Android,Unknown,2025,7,July,30,184,12–24h,40.0,Unknown,No
TCKT_094967,2025-07-30 03:58:36,CUST_00737,Individual,Web_Form,Notifications,How_To,Medium,Open,Standard,29.91,Neutral,4,Desktop_App,Mea,2025,7,July,30,184,1–2 days,80.0,Mea,No
TCKT_062177,2025-07-30 04:19:01,CUST_01090,Non_Profit,Web_Form,Analytics_Dashboard,Billing_Problem,High,Resolved,Gold,18.92,Negative,3,Ios,Apac,2025,7,July,30,184,12–24h,60.0,Apac,No
TCKT_029572,2025-07-30 04:23:41,CUST_06551,Enterprise,Chat,Login_Auth,Billing_Problem,Low,On Hold,Standard,29.91,Negative,0,Desktop_App,Mea,2025,7,July,30,184,1–2 days,0.0,Mea,No
TCKT_078975,2025-07-30 04:30:15,CUST_08949,Small_Business,Phone_Transcript,Billing,Bug,Medium,On Hold,Standard,29.91,Positive,5,Desktop_App,Apac,2025,7,July,30,184,1–2 days,100.0,Apac,No
TCKT_091914,2025-07-30 05:04:50,CUST_05658,Enterprise,Email,Mobile_App,Other,Low,Resolved,Gold,18.08,Neutral,4,Android,Mea,2025,7,July,30,184,12–24h,80.0,Mea,No
TCKT_089653,2025-07-30 05:13:02,CUST_07705,Education,Web_Form,Login_Auth,Account_Access,High,Resolved,Gold,23.98,Very_Negative,1,Desktop_App,Unknown,2025,7,July,30,184,12–24h,20.0,Unknown,No
TCKT_003553,2025-07-30 05:16:20,CUST_06023,Education,In_App,Data_Export,Security_Concern,Medium,Closed No Action,Standard,182.15,Negative,0,Android,Latam,2025,7,July,30,184,7+ days,0.0,Latam,Yes
TCKT_093767,2025-07-30 05:23:42,CUST_00824,Non_Profit,Phone_Transcript,Mobile_App,Account_Access,Low,Resolved,Standard,66.49,Very_Negative,0,Ios,Eu,2025,7,July,30,184,2–3 days,0.0,Eu,Yes
TCKT_060971,2025-07-30 05:32:21,CUST_08719,Small_Business,Email,Data_Export,How_To,Low,Resolved,Standard,70.39,Positive,5,Android,Mea,2025,7,July,30,184,2–3 days,100.0,Mea,Yes
TCKT_009769,2025-07-30 05:59:59,CUST_03876,Education,Email,Analytics_Dashboard,Bug,Low,Closed No Action,Standard,217.78,Neutral,4,Ios,Eu,2025,7,July,30,184,7+ days,80.0,Eu,Yes
TCKT_004548,2025-07-30 06:29:59,CUST_00436,Enterprise,Chat,Notifications,Performance,High,Open,Gold,29.91,Negative,2,Api_Client,Apac,2025,7,July,30,184,1–2 days,40.0,Apac,No
TCKT_048854,2025-07-30 07:02:11,CUST_01366,Small_Business,Chat,Billing,Security_Concern,High,Resolved,Standard,8.29,Negative,3,Desktop_App,Eu,2025,7,July,30,184,<12h,60.0,Eu,No
TCKT_093133,2025-07-30 07:07:04,CUST_08004,Education,Phone_Transcript,Data_Export,Bug,High,Closed No Action,Platinum,118.9,Positive,0,Desktop_App,Eu,2025,7,July,30,184,3–7 days,0.0,Eu,Yes
TCKT_031155,2025-07-30 07:58:50,CUST_02200,Education,Chat,Billing,Performance,Urgent,Closed No Action,Platinum,39.91,Negative,3,Android,Eu,2025,7,July,30,184,1–2 days,60.0,Eu,No
TCKT_099630,2025-07-30 08:09:02,CUST_02650,Education,In_App,Api_Integration,Account_Access,Medium,Resolved,Platinum,42.11,Positive,0,Ios,Latam,2025,7,July,30,184,1–2 days,0.0,Latam,No
TCKT_030715,2025-07-30 08:59:30,CUST_02429,Small_Business,Web_Form,Analytics_Dashboard,Performance,Medium,On Hold,Standard,29.91,Very_Negative,1,Web,Apac,2025,7,July,30,184,1–2 days,20.0,Apac,No
TCKT_031923,2025-07-30 09:15:04,CUST_09172,Education,Web_Form,Api_Integration,Security_Concern,Medium,Open,Gold,29.91,Very_Negative,2,Ios,Mea,2025,7,July,30,184,1–2 days,40.0,Mea,No
TCKT_078015,2025-07-30 10:16:47,CUST_03474,Education,Phone_Transcript,Billing,How_To,Low,Closed No Action,Standard,51.67,Neutral,3,Desktop_App,Eu,2025,7,July,30,184,2–3 days,60.0,Eu,Yes
TCKT_045287,2025-07-30 10:59:46,CUST_07653,Non_Profit,Web_Form,Data_Export,Bug,Medium,Open,Standard,29.91,Very_Negative,0,Ios,Apac,2025,7,July,30,184,1–2 days,0.0,Apac,No
TCKT_054866,2025-07-30 11:09:49,CUST_01072,Individual,Phone_Transcript,Api_Integration,Account_Access,High,Closed No Action,Platinum,49.63,Very_Negative,0,Android,Unknown,2025,7,July,30,184,2–3 days,0.0,Unknown,Yes
TCKT_016085,2025-07-30 11:20:57,CUST_05519,Enterprise,Chat,Login_Auth,Other,Low,Closed No Action,Gold,157.73,Very_Positive,5,Api_Client,Unknown,2025,7,July,30,184,3–7 days,100.0,Unknown,Yes
TCKT_062107,2025-07-30 12:08:52,CUST_02528,Small_Business,Chat,Notifications,Security_Concern,Low,Resolved,Gold,12.16,Neutral,3,Desktop_App,Unknown,2025,7,July,30,184,12–24h,60.0,Unknown,No
TCKT_062355,2025-07-30 12:19:11,CUST_06348,Enterprise,In_App,Mobile_App,Performance,Medium,Resolved,Platinum,8.64,Negative,3,Android,Eu,2025,7,July,30,184,<12h,60.0,Eu,No
TCKT_033983,2025-07-30 12:24:23,CUST_07903,Non_Profit,Web_Form,Api_Integration,Account_Access,High,Closed No Action,Gold,180.03,Very_Negative,1,Api_Client,Unknown,2025,7,July,30,184,7+ days,20.0,Unknown,Yes
TCKT_036624,2025-07-30 12:26:13,CUST_09318,Non_Profit,Chat,Mobile_App,Performance,Low,Closed No Action,Standard,131.87,Very_Negative,0,Android,Apac,2025,7,July,30,184,3–7 days,0.0,Apac,Yes
TCKT_076292,2025-07-30 12:54:31,CUST_08727,Small_Business,Phone_Transcript,Analytics_Dashboard,Bug,Medium,In Progress,Standard,29.91,Neutral,0,Web,Unknown,2025,7,July,30,183,1–2 days,0.0,Unknown,No
TCKT_061697,2025-07-30 12:59:07,CUST_03703,Education,Web_Form,Analytics_Dashboard,Performance,High,On Hold,Gold,29.91,Negative,2,Android,Latam,2025,7,July,30,183,1–2 days,40.0,Latam,No
TCKT_017962,2025-07-30 13:21:45,CUST_07215,Non_Profit,In_App,Login_Auth,Account_Access,Low,Closed No Action,Standard,95.33,Negative,3,Ios,Latam,2025,7,July,30,183,3–7 days,60.0,Latam,Yes
TCKT_011653,2025-07-30 14:35:23,CUST_08425,Non_Profit,In_App,Data_Export,Security_Concern,High,Resolved,Gold,14.5,Very_Positive,5,Api_Client,Latam,2025,7,July,30,183,12–24h,100.0,Latam,No
TCKT_040706,2025-07-30 15:53:49,CUST_01077,Non_Profit,Web_Form,Mobile_App,Billing_Problem,Low,Resolved,Gold,23.86,Negative,0,Ios,Mea,2025,7,July,30,183,12–24h,0.0,Mea,No
TCKT_007157,2025-07-30 16:20:30,CUST_04477,Education,Email,Data_Export,Bug,High,Resolved,Platinum,20.03,Neutral,0,Ios,Unknown,2025,7,July,30,183,12–24h,0.0,Unknown,No
TCKT_058615,2025-07-30 16:40:03,CUST_02649,Individual,In_App,Login_Auth,Feature_Request,Low,Resolved,Standard,29.08,Very_Positive,0,Desktop_App,Unknown,2025,7,July,30,183,1–2 days,0.0,Unknown,No
TCKT_029873,2025-07-30 16:46:39,CUST_09524,Education,Web_Form,Api_Integration,How_To,Medium,Resolved,Gold,4.89,Negative,2,Web,Apac,2025,7,July,30,183,<12h,40.0,Apac,No
TCKT_002506,2025-07-30 17:03:06,CUST_03083,Enterprise,Phone_Transcript,Mobile_App,Other,Low,In Progress,Standard,29.91,Neutral,4,Android,Eu,2025,7,July,30,183,1–2 days,80.0,Eu,No
TCKT_091486,2025-07-30 17:43:49,CUST_01165,Non_Profit,Email,Mobile_App,Security_Concern,Low,Closed No Action,Standard,166.02,Negative,3,Web,Unknown,2025,7,July,30,183,3–7 days,60.0,Unknown,Yes
TCKT_041433,2025-07-30 18:48:54,CUST_02097,Education,In_App,Analytics_Dashboard,Security_Concern,Low,In Progress,Platinum,29.91,Very_Negative,1,Android,Eu,2025,7,July,30,183,1–2 days,20.0,Eu,No
TCKT_035287,2025-07-30 20:09:01,CUST_04073,Education,Web_Form,Api_Integration,Billing_Problem,High,Resolved,Standard,1.79,Very_Negative,0,Android,Eu,2025,7,July,30,183,<12h,0.0,Eu,No
TCKT_061604,2025-07-30 20:27:16,CUST_05562,Education,In_App,Mobile_App,Security_Concern,Medium,Closed No Action,Standard,33.98,Very_Negative,1,Api_Client,Mea,2025,7,July,30,183,1–2 days,20.0,Mea,No
TCKT_056829,2025-07-30 21:09:13,CUST_02160,Individual,Phone_Transcript,Login_Auth,Feature_Request,Low,Resolved,Gold,55.46,Neutral,0,Api_Client,Apac,2025,7,July,30,183,2–3 days,0.0,Apac,Yes
TCKT_003145,2025-07-30 21:10:08,CUST_04011,Education,In_App,Mobile_App,Billing_Problem,Medium,Resolved,Platinum,29.25,Very_Negative,2,Android,Unknown,2025,7,July,30,183,1–2 days,40.0,Unknown,No
TCKT_069492,2025-07-30 21:37:26,CUST_03513,Individual,Web_Form,Analytics_Dashboard,Account_Access,High,Resolved,Standard,6.02,Negative,2,Api_Client,Unknown,2025,7,July,30,183,<12h,40.0,Unknown,No
TCKT_008193,2025-07-30 21:48:39,CUST_00056,Enterprise,In_App,Mobile_App,Bug,Low,Resolved,Standard,52.97,Positive,5,Ios,Eu,2025,7,July,30,183,2–3 days,100.0,Eu,Yes
TCKT_081397,2025-07-30 21:58:18,CUST_06706,Enterprise,Web_Form,Billing,Billing_Problem,Low,Closed No Action,Standard,57.46,Very_Negative,2,Desktop_App,Unknown,2025,7,July,30,183,2–3 days,40.0,Unknown,Yes
TCKT_071414,2025-07-30 22:07:55,CUST_04063,Enterprise,In_App,Analytics_Dashboard,Performance,Medium,Resolved,Standard,7.1,Very_Negative,2,Api_Client,Mea,2025,7,July,30,183,<12h,40.0,Mea,No
TCKT_016493,2025-07-30 22:10:56,CUST_06568,Individual,Email,Api_Integration,Performance,Low,Resolved,Gold,25.69,Negative,2,Web,Unknown,2025,7,July,30,183,1–2 days,40.0,Unknown,No
TCKT_019005,2025-07-30 22:47:00,CUST_00267,Small_Business,Phone_Transcript,Notifications,Bug,High,Open,Standard,29.91,Neutral,3,Ios,Unknown,2025,7,July,30,183,1–2 days,60.0,Unknown,No
TCKT_090849,2025-07-30 22:48:01,CUST_02278,Non_Profit,Email,Notifications,Bug,Medium,On Hold,Gold,29.91,Neutral,3,Api_Client,Eu,2025,7,July,30,183,1–2 days,60.0,Eu,No
TCKT_087752,2025-07-30 23:38:45,CUST_02698,Individual,Phone_Transcript,Login_Auth,Bug,Urgent,Closed No Action,Standard,168.58,Very_Negative,1,Ios,Eu,2025,7,July,30,183,7+ days,20.0,Eu,Yes
TCKT_080316,2025-07-31 01:00:52,CUST_06885,Non_Profit,Phone_Transcript,Api_Integration,Performance,Medium,Open,Gold,29.91,Neutral,4,Web,Eu,2025,7,July,31,183,1–2 days,80.0,Eu,No
TCKT_046369,2025-07-31 01:16:09,CUST_04292,Individual,Phone_Transcript,Analytics_Dashboard,How_To,Medium,Resolved,Gold,25.6,Negative,0,Android,Latam,2025,7,July,31,183,1–2 days,0.0,Latam,No
TCKT_056062,2025-07-31 02:30:44,CUST_04979,Individual,Chat,Analytics_Dashboard,Security_Concern,Low,Resolved,Standard,26.53,Negative,3,Web,Eu,2025,7,July,31,183,1–2 days,60.0,Eu,No
